Counter,Layer,I1,I2,V1,V2,I1_RealPosition (m),I2_RealPosition (m),V1_RealPosition (m),V2_RealPosition (m),Datum Mid Point (m),IResult (A),VResult (V),RResult;;;;;;;;;;;;;;;;
1,1,0,0,2,3,∞,∞,10,20,0,0,0.318,∞;;;;;;;;;;;;;;;;
2,1,0,0,3,4,∞,∞,20,30,0,0,0.056,∞;;;;;;;;;;;;;;;;
3,1,0,0,4,5,∞,∞,30,40,0,0,0.001,∞;;;;;;;;;;;;;;;;
4,1,0,0,5,6,∞,∞,40,50,0,0,0.218,∞;;;;;;;;;;;;;;;;
5,1,0,0,6,7,∞,∞,50,60,0,0,0.02,∞;;;;;;;;;;;;;;;;
6,1,0,0,7,8,∞,∞,60,70,0,0,0.003,∞;;;;;;;;;;;;;;;;
7,1,0,0,8,9,∞,∞,70,80,0,0,0.028,∞;;;;;;;;;;;;;;;;
8,1,0,0,9,10,∞,∞,80,90,0,0,0.036,∞;;;;;;;;;;;;;;;;
9,1,0,0,10,11,∞,∞,90,100,0,0,0.004,∞;;;;;;;;;;;;;;;;
10,1,0,0,11,12,∞,∞,100,110,0,0,0.029,∞;;;;;;;;;;;;;;;;
11,1,0,0,12,13,∞,∞,110,120,0,0,0.253,∞;;;;;;;;;;;;;;;;
12,1,0,0,13,14,∞,∞,120,130,0,0,0.284,∞;;;;;;;;;;;;;;;;
13,1,0,0,14,15,∞,∞,130,140,0,0,0.011,∞;;;;;;;;;;;;;;;;
14,1,0,0,15,16,∞,∞,140,150,0,0,0.014,∞;;;;;;;;;;;;;;;;
15,1,0,0,16,17,∞,∞,150,160,0,0,0.016,∞;;;;;;;;;;;;;;;;
16,1,0,0,17,18,∞,∞,160,170,0,0,0.002,∞;;;;;;;;;;;;;;;;
17,1,0,0,18,19,∞,∞,170,180,0,0,0.026,∞;;;;;;;;;;;;;;;;
18,1,0,0,19,20,∞,∞,180,190,0,0,0.0215,∞;;;;;;;;;;;;;;;;
19,1,0,0,20,21,∞,∞,190,200,0,0,0.0215,∞;;;;;;;;;;;;;;;;
20,1,0,0,21,22,∞,∞,200,210,0,0,0.014,∞;;;;;;;;;;;;;;;;
21,1,0,0,22,23,∞,∞,210,220,0,0,0.021,∞;;;;;;;;;;;;;;;;
22,2,0,0,3,4,∞,∞,20,30,0,0,0.061,∞;;;;;;;;;;;;;;;;
23,2,0,0,4,5,∞,∞,30,40,0,0,0.025,∞;;;;;;;;;;;;;;;;
24,2,0,0,5,6,∞,∞,40,50,0,0,0.1905,∞;;;;;;;;;;;;;;;;
25,2,0,0,6,7,∞,∞,50,60,0,0,0.019,∞;;;;;;;;;;;;;;;;
26,2,0,0,7,8,∞,∞,60,70,0,0,0.004,∞;;;;;;;;;;;;;;;;
27,2,0,0,8,9,∞,∞,70,80,0,0,0.02733,∞;;;;;;;;;;;;;;;;
28,2,0,0,9,10,∞,∞,80,90,0,0,0.035,∞;;;;;;;;;;;;;;;;
29,2,0,0,10,11,∞,∞,90,100,0,0,0.003,∞;;;;;;;;;;;;;;;;
30,2,0,0,11,12,∞,∞,100,110,0,0,0.029,∞;;;;;;;;;;;;;;;;
31,2,0,0,12,13,∞,∞,110,120,0,0,0.301,∞;;;;;;;;;;;;;;;;
32,2,0,0,13,14,∞,∞,120,130,0,0,0.322,∞;;;;;;;;;;;;;;;;
33,2,0,0,14,15,∞,∞,130,140,0,0,0.011,∞;;;;;;;;;;;;;;;;
34,2,0,0,15,16,∞,∞,140,150,0,0,0.014,∞;;;;;;;;;;;;;;;;
35,2,0,0,16,17,∞,∞,150,160,0,0,0.016,∞;;;;;;;;;;;;;;;;
36,2,0,0,17,18,∞,∞,160,170,0,0,0.002,∞;;;;;;;;;;;;;;;;
37,2,0,0,18,19,∞,∞,170,180,0,0,0.019,∞;;;;;;;;;;;;;;;;
38,2,0,0,19,20,∞,∞,180,190,0,0,0.0175,∞;;;;;;;;;;;;;;;;
39,2,0,0,20,21,∞,∞,190,200,0,0,0.022,∞;;;;;;;;;;;;;;;;
40,2,0,0,21,22,∞,∞,200,210,0,0,0.015,∞;;;;;;;;;;;;;;;;
41,3,0,0,4,5,∞,∞,30,40,0,0,0.043,∞;;;;;;;;;;;;;;;;
42,3,0,0,5,6,∞,∞,40,50,0,0,0.17433,∞;;;;;;;;;;;;;;;;
43,3,0,0,6,7,∞,∞,50,60,0,0,0.018,∞;;;;;;;;;;;;;;;;
44,3,0,0,7,8,∞,∞,60,70,0,0,0.004,∞;;;;;;;;;;;;;;;;
45,3,0,0,8,9,∞,∞,70,80,0,0,0.027,∞;;;;;;;;;;;;;;;;
46,3,0,0,9,10,∞,∞,80,90,0,0,0.035,∞;;;;;;;;;;;;;;;;
47,3,0,0,10,11,∞,∞,90,100,0,0,0.003,∞;;;;;;;;;;;;;;;;
48,3,0,0,11,12,∞,∞,100,110,0,0,0.029,∞;;;;;;;;;;;;;;;;
49,3,0,0,12,13,∞,∞,110,120,0,0,0.186,∞;;;;;;;;;;;;;;;;
50,3,0,0,13,14,∞,∞,120,130,0,0,0.246,∞;;;;;;;;;;;;;;;;
51,3,0,0,14,15,∞,∞,130,140,0,0,0.011,∞;;;;;;;;;;;;;;;;
52,3,0,0,15,16,∞,∞,140,150,0,0,0.014,∞;;;;;;;;;;;;;;;;
53,3,0,0,16,17,∞,∞,150,160,0,0,0.016,∞;;;;;;;;;;;;;;;;
54,3,0,0,17,18,∞,∞,160,170,0,0,0.002,∞;;;;;;;;;;;;;;;;
55,3,0,0,18,19,∞,∞,170,180,0,0,0.02033,∞;;;;;;;;;;;;;;;;
56,3,0,0,19,20,∞,∞,180,190,0,0,0.02233,∞;;;;;;;;;;;;;;;;
57,3,0,0,20,21,∞,∞,190,200,0,0,0.022,∞;;;;;;;;;;;;;;;;
58,4,0,0,5,6,∞,∞,40,50,0,0,0.164,∞;;;;;;;;;;;;;;;;
59,4,0,0,6,7,∞,∞,50,60,0,0,0.018,∞;;;;;;;;;;;;;;;;
60,4,0,0,7,8,∞,∞,60,70,0,0,0.005,∞;;;;;;;;;;;;;;;;
61,4,0,0,8,9,∞,∞,70,80,0,0,0.027,∞;;;;;;;;;;;;;;;;
62,4,0,0,9,10,∞,∞,80,90,0,0,0.034,∞;;;;;;;;;;;;;;;;
63,4,0,0,10,11,∞,∞,90,100,0,0,0.003,∞;;;;;;;;;;;;;;;;
64,4,0,0,11,12,∞,∞,100,110,0,0,0.029,∞;;;;;;;;;;;;;;;;
65,4,0,0,12,13,∞,∞,110,120,0,0,0.0175,∞;;;;;;;;;;;;;;;;
66,4,0,0,13,14,∞,∞,120,130,0,0,0.01767,∞;;;;;;;;;;;;;;;;
67,4,0,0,14,15,∞,∞,130,140,0,0,0.01,∞;;;;;;;;;;;;;;;;
68,4,0,0,15,16,∞,∞,140,150,0,0,0.014,∞;;;;;;;;;;;;;;;;
69,4,0,0,16,17,∞,∞,150,160,0,0,0.016,∞;;;;;;;;;;;;;;;;
70,4,0,0,17,18,∞,∞,160,170,0,0,0.002,∞;;;;;;;;;;;;;;;;
71,4,0,0,18,19,∞,∞,170,180,0,0,0.022,∞;;;;;;;;;;;;;;;;
72,4,0,0,19,20,∞,∞,180,190,0,0,0.02067,∞;;;;;;;;;;;;;;;;
73,5,0,0,6,7,∞,∞,50,60,0,0,0.018,∞;;;;;;;;;;;;;;;;
74,5,0,0,7,8,∞,∞,60,70,0,0,0.005,∞;;;;;;;;;;;;;;;;
75,5,0,0,8,9,∞,∞,70,80,0,0,0.027,∞;;;;;;;;;;;;;;;;
76,5,0,0,9,10,∞,∞,80,90,0,0,0.034,∞;;;;;;;;;;;;;;;;
77,5,0,0,10,11,∞,∞,90,100,0,0,0.002,∞;;;;;;;;;;;;;;;;
78,5,0,0,11,12,∞,∞,100,110,0,0,0.029,∞;;;;;;;;;;;;;;;;
79,5,0,0,12,13,∞,∞,110,120,0,0,0.015,∞;;;;;;;;;;;;;;;;
80,5,0,0,13,14,∞,∞,120,130,0,0,0.01233,∞;;;;;;;;;;;;;;;;
81,5,0,0,14,15,∞,∞,130,140,0,0,0.012,∞;;;;;;;;;;;;;;;;
82,5,0,0,15,16,∞,∞,140,150,0,0,0.014,∞;;;;;;;;;;;;;;;;
83,5,0,0,16,17,∞,∞,150,160,0,0,0.016,∞;;;;;;;;;;;;;;;;
84,5,0,0,17,18,∞,∞,160,170,0,0,0.002,∞;;;;;;;;;;;;;;;;
85,5,0,0,18,19,∞,∞,170,180,0,0,0.017,∞;;;;;;;;;;;;;;;;
86,6,0,0,7,8,∞,∞,60,70,0,0,0.005,∞;;;;;;;;;;;;;;;;
87,6,0,0,8,9,∞,∞,70,80,0,0,0.027,∞;;;;;;;;;;;;;;;;
88,6,0,0,9,10,∞,∞,80,90,0,0,0.03333,∞;;;;;;;;;;;;;;;;
89,6,0,0,10,11,∞,∞,90,100,0,0,0.002,∞;;;;;;;;;;;;;;;;
90,6,0,0,11,12,∞,∞,100,110,0,0,0.029,∞;;;;;;;;;;;;;;;;
91,6,0,0,12,13,∞,∞,110,120,0,0,0.01667,∞;;;;;;;;;;;;;;;;
92,6,0,0,13,14,∞,∞,120,130,0,0,0.01533,∞;;;;;;;;;;;;;;;;
93,6,0,0,14,15,∞,∞,130,140,0,0,0.012,∞;;;;;;;;;;;;;;;;
94,6,0,0,15,16,∞,∞,140,150,0,0,0.014,∞;;;;;;;;;;;;;;;;
95,6,0,0,16,17,∞,∞,150,160,0,0,0.016,∞;;;;;;;;;;;;;;;;
96,6,0,0,17,18,∞,∞,160,170,0,0,0.002,∞;;;;;;;;;;;;;;;;
97,7,0,0,8,9,∞,∞,70,80,0,0,0.02667,∞;;;;;;;;;;;;;;;;
98,7,0,0,9,10,∞,∞,80,90,0,0,0.033,∞;;;;;;;;;;;;;;;;
99,7,0,0,10,11,∞,∞,90,100,0,0,0.002,∞;;;;;;;;;;;;;;;;
100,7,0,0,11,12,∞,∞,100,110,0,0,0.029,∞;;;;;;;;;;;;;;;;
101,7,0,0,12,13,∞,∞,110,120,0,0,0.015,∞;;;;;;;;;;;;;;;;
102,7,0,0,13,14,∞,∞,120,130,0,0,0.016,∞;;;;;;;;;;;;;;;;
103,7,0,0,14,15,∞,∞,130,140,0,0,0.012,∞;;;;;;;;;;;;;;;;
104,7,0,0,15,16,∞,∞,140,150,0,0,0.012,∞;;;;;;;;;;;;;;;;
105,7,0,0,16,17,∞,∞,150,160,0,0,0.013,∞;;;;;;;;;;;;;;;;
106,8,0,0,9,10,∞,∞,80,90,0,0,0.033,∞;;;;;;;;;;;;;;;;
107,8,0,0,10,11,∞,∞,90,100,0,0,0.001,∞;;;;;;;;;;;;;;;;
108,8,0,0,11,12,∞,∞,100,110,0,0,0.029,∞;;;;;;;;;;;;;;;;
109,8,0,0,12,13,∞,∞,110,120,0,0,0.0175,∞;;;;;;;;;;;;;;;;
110,8,0,0,13,14,∞,∞,120,130,0,0,0.01767,∞;;;;;;;;;;;;;;;;
111,8,0,0,14,15,∞,∞,130,140,0,0,0.012,∞;;;;;;;;;;;;;;;;
112,8,0,0,15,16,∞,∞,140,150,0,0,0.011,∞;;;;;;;;;;;;;;;;
113,9,0,0,10,11,∞,∞,90,100,0,0,0.001,∞;;;;;;;;;;;;;;;;
114,9,0,0,11,12,∞,∞,100,110,0,0,0.029,∞;;;;;;;;;;;;;;;;
115,9,0,0,12,13,∞,∞,110,120,0,0,0.0175,∞;;;;;;;;;;;;;;;;
116,9,0,0,13,14,∞,∞,120,130,0,0,0.01733,∞;;;;;;;;;;;;;;;;
117,9,0,0,14,15,∞,∞,130,140,0,0,0.012,∞;;;;;;;;;;;;;;;;
118,10,0,0,11,12,∞,∞,100,110,0,0,0.029,∞;;;;;;;;;;;;;;;;
119,10,0,0,12,13,∞,∞,110,120,0,0,0.01933,∞;;;;;;;;;;;;;;;;
120,10,0,0,13,14,∞,∞,120,130,0,0,0.0175,∞;;;;;;;;;;;;;;;;
121,11,0,0,12,13,∞,∞,110,120,0,0,0.0175,∞;;;;;;;;;;;;;;;;
